positionid,vehicleid,timeposition,latitude,longitude,altitude,speed,heading,vehiclestopped,timesave,internalnumber
12004,12,2024-02-19 13:23:21,59.3851009,17.9378087,63,0,156,1,2024-02-19 13:23:21,4
12005,12,2024-02-20 13:23:21,59.1949492,18.0919467,46,44,183,0,2024-02-20 13:23:21,5
12006,12,2024-02-21 13:23:21,59.3447748,18.034811,44,43,148,0,2024-02-21 13:23:21,6
12007,12,2024-02-22 13:23:21,59.204767,17.6627696,30,14,261,0,2024-02-22 13:23:21,7
12008,12,2024-02-23 13:23:21,59.3306739,18.0333361,54,5,267,0,2024-02-23 13:23:21,8
12009,12,2024-02-24 13:23:21,59.2857709,17.9108296,53,23,319,0,2024-02-24 13:23:21,9
12010,12,2024-02-25 13:23:21,59.37235,17.9799779,29,0,161,1,2024-02-25 13:23:21,10
12011,12,2024-02-26 13:23:21,59.3395881,18.0381471,56,0,332,1,2024-02-26 13:23:21,11
12012,12,2024-02-27 13:23:21,59.3393488,18.0982173,40,0,350,1,2024-02-27 13:23:21,12
12013,12,2024-02-28 13:23:21,59.2410353,18.1818729,46,0,221,1,2024-02-28 13:23:21,13
12014,12,2024-02-29 13:23:21,59.2542746,18.1814056,65,34,256,0,2024-02-29 13:23:21,14
12015,12,2024-03-01 13:23:21,59.3281863,18.0467903,44,8,149,0,2024-03-01 13:23:21,15
12016,12,2024-03-02 13:23:21,59.3626604,17.9636942,39,93,68,0,2024-03-02 13:23:21,16
12017,12,2024-03-03 13:23:21,59.3098591,18.0710491,30,19,217,0,2024-03-03 13:23:21,17
12018,12,2024-03-04 13:23:21,59.3080988,17.9604139,64,57,288,0,2024-03-04 13:23:21,18
12019,12,2024-03-05 13:23:21,59.3380561,18.099298,31,63,115,0,2024-03-05 13:23:21,19
12020,12,2024-03-06 13:23:21,59.2001274,17.7817374,62,0,1,1,2024-03-06 13:23:21,20
12021,12,2024-03-07 13:23:21,59.2594383,17.8590638,34,0,48,1,2024-03-07 13:23:21,21
12022,12,2024-03-08 13:23:21,59.2943643,17.998543,66,118,148,0,2024-03-08 13:23:21,22
12023,12,2024-03-09 13:23:21,59.2558746,18.0286756,60,33,252,0,2024-03-09 13:23:21,23
12024,12,2024-03-10 13:23:21,59.3462493,18.0761693,45,14,38,0,2024-03-10 13:23:21,24
12025,12,2024-03-11 13:23:21,59.3645927,18.1347333,68,0,84,1,2024-03-11 13:23:21,25
12026,12,2024-03-12 13:23:21,59.2933861,17.9709154,36,0,249,1,2024-03-12 13:23:21,26
12027,12,2024-03-13 13:23:21,59.2575484,18.0202058,53,0,327,1,2024-03-13 13:23:21,27
12028,12,2024-03-14 13:23:21,59.3595135,18.095775,66,0,193,1,2024-03-14 13:23:21,28
12029,12,2024-03-15 13:23:21,59.333033,18.0919851,38,0,65,1,2024-03-15 13:23:21,29
12030,12,2024-03-16 13:23:21,59.3143287,18.0341921,70,86,1,0,2024-03-16 13:23:21,30
12031,12,2024-03-17 13:23:21,59.2159281,18.1490218,40,105,74,0,2024-03-17 13:23:21,31
12032,12,2024-03-18 13:23:21,59.2442882,18.1896001,41,117,17,0,2024-03-18 13:23:21,32
12033,12,2024-03-19 13:23:21,59.3582519,18.0865936,34,101,239,0,2024-03-19 13:23:21,33
12034,12,2024-03-20 13:23:21,59.2606648,17.8994325,51,0,308,1,2024-03-20 13:23:21,34
12035,12,2024-03-21 13:23:21,59.2958759,18.0695,34,37,75,0,2024-03-21 13:23:21,35
12036,12,2024-03-22 13:23:21,59.3038729,18.1246976,59,42,321,0,2024-03-22 13:23:21,36
12037,12,2024-03-23 13:23:21,59.2320981,18.1601,59,49,38,0,2024-03-23 13:23:21,37
12038,12,2024-03-24 13:23:21,59.3076837,18.0769216,57,0,268,1,2024-03-24 13:23:21,38
12039,12,2024-03-25 13:23:21,59.3174227,17.7542441,33,1,22,0,2024-03-25 13:23:21,39
12040,12,2024-03-26 13:23:21,59.1998201,17.7898199,29,102,74,0,2024-03-26 13:23:21,40
12041,12,2024-03-27 13:23:21,59.2737691,18.0750589,66,1,224,0,2024-03-27 13:23:21,41
12042,12,2024-03-28 13:23:21,59.3106353,18.1599939,30,96,357,0,2024-03-28 13:23:21,42
12043,12,2024-03-29 13:23:21,59.3527134,18.1992479,64,0,145,1,2024-03-29 13:23:21,43
12044,12,2024-03-30 13:23:21,59.3382362,18.1030716,28,0,234,1,2024-03-30 13:23:21,44
12045,12,2024-03-31 13:23:21,59.3487677,18.0624861,38,114,341,0,2024-03-31 13:23:21,45
12046,12,2024-04-01 13:23:21,59.2943029,18.1095162,52,106,3,0,2024-04-01 13:23:21,46
12047,12,2024-04-02 13:23:21,59.2358865,18.1365155,35,59,68,0,2024-04-02 13:23:21,47
12048,12,2024-04-03 13:23:21,59.3600891,18.1207173,51,84,30,0,2024-04-03 13:23:21,48
12049,12,2024-04-04 13:23:21,59.2273441,18.0856541,70,0,48,1,2024-04-04 13:23:21,49
12050,12,2024-04-05 13:23:21,59.2123179,18.08354,64,0,26,1,2024-04-05 13:23:21,50
12051,12,2024-04-06 13:23:21,59.3637246,18.1227706,62,40,277,0,2024-04-06 13:23:21,51
12052,12,2024-04-07 13:23:21,59.3120361,18.218179,47,35,316,0,2024-04-07 13:23:21,52
12053,12,2024-04-08 13:23:21,59.2033108,18.0678718,48,107,111,0,2024-04-08 13:23:21,53
12054,12,2024-04-09 13:23:21,59.2886374,17.9540539,39,26,21,0,2024-04-09 13:23:21,54
12055,12,2024-04-10 13:23:21,59.2124455,17.9014228,45,41,353,0,2024-04-10 13:23:21,55
12056,12,2024-04-11 13:23:21,59.2142201,17.8298216,46,0,235,1,2024-04-11 13:23:21,56
12057,12,2024-04-12 13:23:21,59.3145657,18.0909227,57,107,13,0,2024-04-12 13:23:21,57
12058,12,2024-04-13 13:23:21,59.2031265,18.21587,57,0,286,1,2024-04-13 13:23:21,58
12059,12,2024-04-14 13:23:21,59.2328969,17.8564076,39,0,286,1,2024-04-14 13:23:21,59
12060,12,2024-04-15 13:23:21,59.3380075,17.9375822,40,20,41,0,2024-04-15 13:23:21,60
12061,12,2024-04-16 13:23:21,59.3061919,18.1094661,29,66,292,0,2024-04-16 13:23:21,61
12062,12,2024-04-17 13:23:21,59.2768206,17.904908,66,92,160,0,2024-04-17 13:23:21,62
12063,12,2024-04-18 13:23:21,59.3722131,18.0129414,31,117,16,0,2024-04-18 13:23:21,63
12064,12,2024-04-19 13:23:21,59.3316521,18.0845643,29,0,204,1,2024-04-19 13:23:21,64
12065,12,2024-04-20 13:23:21,59.2748804,18.0603286,62,87,341,0,2024-04-20 13:23:21,65
12066,12,2024-04-21 13:23:21,59.3580033,18.0202839,60,0,162,1,2024-04-21 13:23:21,66
12067,12,2024-04-22 13:23:21,59.2280895,18.2714393,49,2,200,0,2024-04-22 13:23:21,67
12068,12,2024-04-23 13:23:21,59.3686176,18.1323676,64,3,18,0,2024-04-23 13:23:21,68
12069,12,2024-04-24 13:23:21,59.2074113,17.761203,62,39,247,0,2024-04-24 13:23:21,69
12070,12,2024-04-25 13:23:21,59.3441419,18.0353285,48,12,159,0,2024-04-25 13:23:21,70
12071,12,2024-04-26 13:23:21,59.3529618,18.0658622,54,110,314,0,2024-04-26 13:23:21,71
12072,12,2024-04-27 13:23:21,59.2753526,17.9038507,50,1,255,0,2024-04-27 13:23:21,72
12073,12,2024-04-28 13:23:21,59.3345068,18.0126633,55,88,118,0,2024-04-28 13:23:21,73
12074,12,2024-04-29 13:23:21,59.2595014,18.1843998,59,2,170,0,2024-04-29 13:23:21,74
12075,12,2024-04-30 13:23:21,59.2712665,17.994918,66,118,228,0,2024-04-30 13:23:21,75
12076,12,2024-05-01 13:23:21,59.273143,17.9223183,48,55,313,0,2024-05-01 13:23:21,76
12077,12,2024-05-02 13:23:21,59.3798536,18.1839215,30,61,215,0,2024-05-02 13:23:21,77
12078,12,2024-05-03 13:23:21,59.3554683,18.295843,53,117,233,0,2024-05-03 13:23:21,78
12079,12,2024-05-04 13:23:21,59.2986176,18.0590611,62,9,44,0,2024-05-04 13:23:21,79
12080,12,2024-05-05 13:23:21,59.3491987,18.0611926,37,99,215,0,2024-05-05 13:23:21,80
12081,12,2024-05-06 13:23:21,59.2477384,18.0090762,64,1,162,0,2024-05-06 13:23:21,81
12082,12,2024-05-07 13:23:21,59.3401797,18.0318686,61,0,234,1,2024-05-07 13:23:21,82
12083,12,2024-05-08 13:23:21,59.2977415,18.1798068,37,27,252,0,2024-05-08 13:23:21,83
12084,12,2024-05-09 13:23:21,59.3751036,18.0311873,58,92,240,0,2024-05-09 13:23:21,84
12085,12,2024-05-10 13:23:21,59.2101687,17.6417572,38,31,335,0,2024-05-10 13:23:21,85
12086,12,2024-05-11 13:23:21,59.2333639,17.8673151,64,26,195,0,2024-05-11 13:23:21,86
12087,12,2024-05-12 13:23:21,59.2631487,18.0495206,60,116,139,0,2024-05-12 13:23:21,87
12088,12,2024-05-13 13:23:21,59.2945381,18.0029222,32,0,202,1,2024-05-13 13:23:21,88
12089,12,2024-05-14 13:23:21,59.287509,17.9444315,45,35,6,0,2024-05-14 13:23:21,89
12090,12,2024-05-15 13:23:21,59.2189801,17.9284151,47,87,357,0,2024-05-15 13:23:21,90
13001,13,2024-02-16 13:23:21,59.2675661,18.0086801,30,33,184,0,2024-02-16 13:23:21,1
13002,13,2024-02-17 13:23:21,59.3292591,17.9193346,35,33,270,0,2024-02-17 13:23:21,2
13003,13,2024-02-18 13:23:21,59.3851009,17.9378087,64,56,93,0,2024-02-18 13:23:21,3
13004,13,2024-02-19 13:23:21,59.1949492,18.0919467,31,20,128,0,2024-02-19 13:23:21,4
13005,13,2024-02-20 13:23:21,59.3447748,18.034811,28,37,292,0,2024-02-20 13:23:21,5
13006,13,2024-02-21 13:23:21,59.204767,17.6627696,35,45,89,0,2024-02-21 13:23:21,6
13007,13,2024-02-22 13:23:21,59.3306739,18.0333361,61,29,204,0,2024-02-22 13:23:21,7
13008,13,2024-02-23 13:23:21,59.2857709,17.9108296,63,15,274,0,2024-02-23 13:23:21,8
13009,13,2024-02-24 13:23:21,59.37235,17.9799779,53,78,146,0,2024-02-24 13:23:21,9
13010,13,2024-02-25 13:23:21,59.3395881,18.0381471,63,53,298,0,2024-02-25 13:23:21,10
13011,13,2024-02-26 13:23:21,59.3393488,18.0982173,49,111,328,0,2024-02-26 13:23:21,11
13012,13,2024-02-27 13:23:21,59.2410353,18.1818729,61,112,297,0,2024-02-27 13:23:21,12
13013,13,2024-02-28 13:23:21,59.2542746,18.1814056,54,99,165,0,2024-02-28 13:23:21,13
13014,13,2024-02-29 13:23:21,59.3281863,18.0467903,43,34,126,0,2024-02-29 13:23:21,14
13015,13,2024-03-01 13:23:21,59.3626604,17.9636942,28,74,260,0,2024-03-01 13:23:21,15
13016,13,2024-03-02 13:23:21,59.3098591,18.0710491,65,10,214,0,2024-03-02 13:23:21,16
13017,13,2024-03-03 13:23:21,59.3080988,17.9604139,28,63,118,0,2024-03-03 13:23:21,17
13018,13,2024-03-04 13:23:21,59.3380561,18.099298,58,36,345,0,2024-03-04 13:23:21,18
13019,13,2024-03-05 13:23:21,59.2001274,17.7817374,47,52,126,0,2024-03-05 13:23:21,19
13020,13,2024-03-06 13:23:21,59.2594383,17.8590638,28,115,307,0,2024-03-06 13:23:21,20
13021,13,2024-03-07 13:23:21,59.2943643,17.998543,49,88,273,0,2024-03-07 13:23:21,21
13022,13,2024-03-08 13:23:21,59.2558746,18.0286756,36,0,238,1,2024-03-08 13:23:21,22
13023,13,2024-03-09 13:23:21,59.3462493,18.0761693,70,0,355,1,2024-03-09 13:23:21,23
13024,13,2024-03-10 13:23:21,59.3645927,18.1347333,66,113,83,0,2024-03-10 13:23:21,24
13025,13,2024-03-11 13:23:21,59.2933861,17.9709154,37,117,217,0,2024-03-11 13:23:21,25
13026,13,2024-03-12 13:23:21,59.2575484,18.0202058,31,90,225,0,2024-03-12 13:23:21,26
13027,13,2024-03-13 13:23:21,59.3595135,18.095775,61,103,112,0,2024-03-13 13:23:21,27
13028,13,2024-03-14 13:23:21,59.333033,18.0919851,45,30,12,0,2024-03-14 13:23:21,28
13029,13,2024-03-15 13:23:21,59.3143287,18.0341921,37,36,315,0,2024-03-15 13:23:21,29
13030,13,2024-03-16 13:23:21,59.2159281,18.1490218,39,68,157,0,2024-03-16 13:23:21,30
13031,13,2024-03-17 13:23:21,59.2442882,18.1896001,28,27,129,0,2024-03-17 13:23:21,31
13032,13,2024-03-18 13:23:21,59.3582519,18.0865936,47,107,51,0,2024-03-18 13:23:21,32
13033,13,2024-03-19 13:23:21,59.2606648,17.8994325,61,108,145,0,2024-03-19 13:23:21,33
13034,13,2024-03-20 13:23:21,59.2958759,18.0695,70,0,264,1,2024-03-20 13:23:21,34
13035,13,2024-03-21 13:23:21,59.3038729,18.1246976,33,96,274,0,2024-03-21 13:23:21,35
13036,13,2024-03-22 13:23:21,59.2320981,18.1601,34,0,194,1,2024-03-22 13:23:21,36
13037,13,2024-03-23 13:23:21,59.3076837,18.0769216,43,50,241,0,2024-03-23 13:23:21,37
13038,13,2024-03-24 13:23:21,59.3174227,17.7542441,57,0,92,1,2024-03-24 13:23:21,38
13039,13,2024-03-25 13:23:21,59.1998201,17.7898199,56,70,74,0,2024-03-25 13:23:21,39
13040,13,2024-03-26 13:23:21,59.2737691,18.0750589,67,70,150,0,2024-03-26 13:23:21,40
13041,13,2024-03-27 13:23:21,59.3106353,18.1599939,57,100,337,0,2024-03-27 13:23:21,41
13042,13,2024-03-28 13:23:21,59.3527134,18.1992479,47,77,140,0,2024-03-28 13:23:21,42
13043,13,2024-03-29 13:23:21,59.3382362,18.1030716,42,39,334,0,2024-03-29 13:23:21,43
13044,13,2024-03-30 13:23:21,59.3487677,18.0624861,61,73,344,0,2024-03-30 13:23:21,44
13045,13,2024-03-31 13:23:21,59.2943029,18.1095162,35,116,30,0,2024-03-31 13:23:21,45
13046,13,2024-04-01 13:23:21,59.2358865,18.1365155,31,108,193,0,2024-04-01 13:23:21,46
13047,13,2024-04-02 13:23:21,59.3600891,18.1207173,68,81,231,0,2024-04-02 13:23:21,47
13048,13,2024-04-03 13:23:21,59.2273441,18.0856541,62,0,40,1,2024-04-03 13:23:21,48
13049,13,2024-04-04 13:23:21,59.2123179,18.08354,59,113,106,0,2024-04-04 13:23:21,49
13050,13,2024-04-05 13:23:21,59.3637246,18.1227706,67,52,119,0,2024-04-05 13:23:21,50
13051,13,2024-04-06 13:23:21,59.3120361,18.218179,57,0,146,1,2024-04-06 13:23:21,51
13052,13,2024-04-07 13:23:21,59.2033108,18.0678718,46,4,39,0,2024-04-07 13:23:21,52
13053,13,2024-04-08 13:23:21,59.2886374,17.9540539,66,0,21,1,2024-04-08 13:23:21,53
13054,13,2024-04-09 13:23:21,59.2124455,17.9014228,56,15,179,0,2024-04-09 13:23:21,54
13055,13,2024-04-10 13:23:21,59.2142201,17.8298216,29,97,117,0,2024-04-10 13:23:21,55
13056,13,2024-04-11 13:23:21,59.3145657,18.0909227,42,100,70,0,2024-04-11 13:23:21,56
13057,13,2024-04-12 13:23:21,59.2031265,18.21587,47,79,235,0,2024-04-12 13:23:21,57
13058,13,2024-04-13 13:23:21,59.2328969,17.8564076,53,102,286,0,2024-04-13 13:23:21,58
13059,13,2024-04-14 13:23:21,59.3380075,17.9375822,39,73,302,0,2024-04-14 13:23:21,59
13060,13,2024-04-15 13:23:21,59.3061919,18.1094661,46,19,284,0,2024-04-15 13:23:21,60
13061,13,2024-04-16 13:23:21,59.2768206,17.904908,30,87,182,0,2024-04-16 13:23:21,61
13062,13,2024-04-17 13:23:21,59.3722131,18.0129414,47,65,66,0,2024-04-17 13:23:21,62
13063,13,2024-04-18 13:23:21,59.3316521,18.0845643,60,117,274,0,2024-04-18 13:23:21,63
13064,13,2024-04-19 13:23:21,59.2748804,18.0603286,39,68,254,0,2024-04-19 13:23:21,64
13065,13,2024-04-20 13:23:21,59.3580033,18.0202839,56,7,201,0,2024-04-20 13:23:21,65
13066,13,2024-04-21 13:23:21,59.2280895,18.2714393,50,113,356,0,2024-04-21 13:23:21,66
13067,13,2024-04-22 13:23:21,59.3686176,18.1323676,58,3,325,0,2024-04-22 13:23:21,67
13068,13,2024-04-23 13:23:21,59.2074113,17.761203,42,20,247,0,2024-04-23 13:23:21,68
13069,13,2024-04-24 13:23:21,59.3441419,18.0353285,37,48,10,0,2024-04-24 13:23:21,69
13070,13,2024-04-25 13:23:21,59.3529618,18.0658622,45,73,326,0,2024-04-25 13:23:21,70
13071,13,2024-04-26 13:23:21,59.2753526,17.9038507,38,0,102,1,2024-04-26 13:23:21,71
13072,13,2024-04-27 13:23:21,59.3345068,18.0126633,51,105,54,0,2024-04-27 13:23:21,72
13073,13,2024-04-28 13:23:21,59.2595014,18.1843998,41,0,125,1,2024-04-28 13:23:21,73
13074,13,2024-04-29 13:23:21,59.2712665,17.994918,66,99,24,0,2024-04-29 13:23:21,74
13075,13,2024-04-30 13:23:21,59.273143,17.9223183,50,100,180,0,2024-04-30 13:23:21,75
13076,13,2024-05-01 13:23:21,59.3798536,18.1839215,45,75,258,0,2024-05-01 13:23:21,76
13077,13,2024-05-02 13:23:21,59.3554683,18.295843,38,0,106,1,2024-05-02 13:23:21,77
13078,13,2024-05-03 13:23:21,59.2986176,18.0590611,39,0,289,1,2024-05-03 13:23:21,78
13079,13,2024-05-04 13:23:21,59.3491987,18.0611926,62,24,20,0,2024-05-04 13:23:21,79
13080,13,2024-05-05 13:23:21,59.2477384,18.0090762,56,69,30,0,2024-05-05 13:23:21,80
13081,13,2024-05-06 13:23:21,59.3401797,18.0318686,31,0,148,1,2024-05-06 13:23:21,81
13082,13,2024-05-07 13:23:21,59.2977415,18.1798068,44,0,360,1,2024-05-07 13:23:21,82
13083,13,2024-05-08 13:23:21,59.3751036,18.0311873,57,65,12,0,2024-05-08 13:23:21,83
13084,13,2024-05-09 13:23:21,59.2101687,17.6417572,34,1,307,0,2024-05-09 13:23:21,84
13085,13,2024-05-10 13:23:21,59.2333639,17.8673151,63,95,201,0,2024-05-10 13:23:21,85
13086,13,2024-05-11 13:23:21,59.2631487,18.0495206,38,73,205,0,2024-05-11 13:23:21,86
13087,13,2024-05-12 13:23:21,59.2945381,18.0029222,58,73,23,0,2024-05-12 13:23:21,87
13088,13,2024-05-13 13:23:21,59.287509,17.9444315,54,79,279,0,2024-05-13 13:23:21,88
13089,13,2024-05-14 13:23:21,59.2189801,17.9284151,51,0,82,1,2024-05-14 13:23:21,89
13090,13,2024-05-15 13:23:21,59.3707936,17.8978538,47,59,280,0,2024-05-15 13:23:21,90
14001,14,2024-02-16 13:23:21,59.3292591,17.9193346,33,0,271,1,2024-02-16 13:23:21,1
14002,14,2024-02-17 13:23:21,59.3851009,17.9378087,36,102,34,0,2024-02-17 13:23:21,2
14003,14,2024-02-18 13:23:21,59.1949492,18.0919467,52,38,274,0,2024-02-18 13:23:21,3
14004,14,2024-02-19 13:23:21,59.3447748,18.034811,67,14,51,0,2024-02-19 13:23:21,4
14005,14,2024-02-20 13:23:21,59.204767,17.6627696,64,44,258,0,2024-02-20 13:23:21,5
14006,14,2024-02-21 13:23:21,59.3306739,18.0333361,50,25,228,0,2024-02-21 13:23:21,6
14007,14,2024-02-22 13:23:21,59.2857709,17.9108296,41,108,266,0,2024-02-22 13:23:21,7
14008,14,2024-02-23 13:23:21,59.37235,17.9799779,68,94,258,0,2024-02-23 13:23:21,8
14009,14,2024-02-24 13:23:21,59.3395881,18.0381471,51,116,259,0,2024-02-24 13:23:21,9
14010,14,2024-02-25 13:23:21,59.3393488,18.0982173,45,19,144,0,2024-02-25 13:23:21,10
14011,14,2024-02-26 13:23:21,59.2410353,18.1818729,54,60,279,0,2024-02-26 13:23:21,11
14012,14,2024-02-27 13:23:21,59.2542746,18.1814056,61,0,310,1,2024-02-27 13:23:21,12
14013,14,2024-02-28 13:23:21,59.3281863,18.0467903,36,58,284,0,2024-02-28 13:23:21,13
14014,14,2024-02-29 13:23:21,59.3626604,17.9636942,61,84,203,0,2024-02-29 13:23:21,14
14015,14,2024-03-01 13:23:21,59.3098591,18.0710491,48,79,358,0,2024-03-01 13:23:21,15
14016,14,2024-03-02 13:23:21,59.3080988,17.9604139,50,96,340,0,2024-03-02 13:23:21,16
14017,14,2024-03-03 13:23:21,59.3380561,18.099298,69,86,162,0,2024-03-03 13:23:21,17
14018,14,2024-03-04 13:23:21,59.2001274,17.7817374,54,0,11,1,2024-03-04 13:23:21,18
14019,14,2024-03-05 13:23:21,59.2594383,17.8590638,37,0,252,1,2024-03-05 13:23:21,19
14020,14,2024-03-06 13:23:21,59.2943643,17.998543,67,70,118,0,2024-03-06 13:23:21,20
14021,14,2024-03-07 13:23:21,59.2558746,18.0286756,46,40,102,0,2024-03-07 13:23:21,21
14022,14,2024-03-08 13:23:21,59.3462493,18.0761693,64,0,107,1,2024-03-08 13:23:21,22
14023,14,2024-03-09 13:23:21,59.3645927,18.1347333,53,0,359,1,2024-03-09 13:23:21,23
14024,14,2024-03-10 13:23:21,59.2933861,17.9709154,56,0,233,1,2024-03-10 13:23:21,24
14025,14,2024-03-11 13:23:21,59.2575484,18.0202058,64,81,293,0,2024-03-11 13:23:21,25
14026,14,2024-03-12 13:23:21,59.3595135,18.095775,58,43,32,0,2024-03-12 13:23:21,26
14027,14,2024-03-13 13:23:21,59.333033,18.0919851,56,0,287,1,2024-03-13 13:23:21,27
14028,14,2024-03-14 13:23:21,59.3143287,18.0341921,44,54,29,0,2024-03-14 13:23:21,28
14029,14,2024-03-15 13:23:21,59.2159281,18.1490218,60,3,360,0,2024-03-15 13:23:21,29
14030,14,2024-03-16 13:23:21,59.2442882,18.1896001,51,56,327,0,2024-03-16 13:23:21,30
14031,14,2024-03-17 13:23:21,59.3582519,18.0865936,31,66,355,0,2024-03-17 13:23:21,31
14032,14,2024-03-18 13:23:21,59.2606648,17.8994325,38,34,222,0,2024-03-18 13:23:21,32
14033,14,2024-03-19 13:23:21,59.2958759,18.0695,64,0,83,1,2024-03-19 13:23:21,33
14034,14,2024-03-20 13:23:21,59.3038729,18.1246976,46,14,149,0,2024-03-20 13:23:21,34
14035,14,2024-03-21 13:23:21,59.2320981,18.1601,40,54,328,0,2024-03-21 13:23:21,35
14036,14,2024-03-22 13:23:21,59.3076837,18.0769216,68,90,209,0,2024-03-22 13:23:21,36
14037,14,2024-03-23 13:23:21,59.3174227,17.7542441,42,0,324,1,2024-03-23 13:23:21,37
14038,14,2024-03-24 13:23:21,59.1998201,17.7898199,48,33,118,0,2024-03-24 13:23:21,38
14039,14,2024-03-25 13:23:21,59.2737691,18.0750589,62,47,239,0,2024-03-25 13:23:21,39
14040,14,2024-03-26 13:23:21,59.3106353,18.1599939,43,43,177,0,2024-03-26 13:23:21,40
14041,14,2024-03-27 13:23:21,59.3527134,18.1992479,47,60,223,0,2024-03-27 13:23:21,41
14042,14,2024-03-28 13:23:21,59.3382362,18.1030716,50,19,295,0,2024-03-28 13:23:21,42
14043,14,2024-03-29 13:23:21,59.3487677,18.0624861,57,54,22,0,2024-03-29 13:23:21,43
14044,14,2024-03-30 13:23:21,59.2943029,18.1095162,55,0,20,1,2024-03-30 13:23:21,44
14045,14,2024-03-31 13:23:21,59.2358865,18.1365155,58,18,249,0,2024-03-31 13:23:21,45
14046,14,2024-04-01 13:23:21,59.3600891,18.1207173,45,0,145,1,2024-04-01 13:23:21,46
14047,14,2024-04-02 13:23:21,59.2273441,18.0856541,68,56,21,0,2024-04-02 13:23:21,47
14048,14,2024-04-03 13:23:21,59.2123179,18.08354,53,110,89,0,2024-04-03 13:23:21,48
14049,14,2024-04-04 13:23:21,59.3637246,18.1227706,49,4,172,0,2024-04-04 13:23:21,49
14050,14,2024-04-05 13:23:21,59.3120361,18.218179,68,0,179,1,2024-04-05 13:23:21,50
14051,14,2024-04-06 13:23:21,59.2033108,18.0678718,42,0,235,1,2024-04-06 13:23:21,51
14052,14,2024-04-07 13:23:21,59.2886374,17.9540539,66,5,303,0,2024-04-07 13:23:21,52
14053,14,2024-04-08 13:23:21,59.2124455,17.9014228,68,119,114,0,2024-04-08 13:23:21,53
14054,14,2024-04-09 13:23:21,59.2142201,17.8298216,37,52,221,0,2024-04-09 13:23:21,54
14055,14,2024-04-10 13:23:21,59.3145657,18.0909227,61,0,173,1,2024-04-10 13:23:21,55
14056,14,2024-04-11 13:23:21,59.2031265,18.21587,40,94,113,0,2024-04-11 13:23:21,56
14057,14,2024-04-12 13:23:21,59.2328969,17.8564076,31,0,240,1,2024-04-12 13:23:21,57
14058,14,2024-04-13 13:23:21,59.3380075,17.9375822,67,0,41,1,2024-04-13 13:23:21,58
14059,14,2024-04-14 13:23:21,59.3061919,18.1094661,67,0,16,1,2024-04-14 13:23:21,59
14060,14,2024-04-15 13:23:21,59.2768206,17.904908,49,36,247,0,2024-04-15 13:23:21,60
14061,14,2024-04-16 13:23:21,59.3722131,18.0129414,41,30,53,0,2024-04-16 13:23:21,61
14062,14,2024-04-17 13:23:21,59.3316521,18.0845643,38,111,164,0,2024-04-17 13:23:21,62
14063,14,2024-04-18 13:23:21,59.2748804,18.0603286,41,17,180,0,2024-04-18 13:23:21,63
14064,14,2024-04-19 13:23:21,59.3580033,18.0202839,43,30,30,0,2024-04-19 13:23:21,64
14065,14,2024-04-20 13:23:21,59.2280895,18.2714393,63,113,155,0,2024-04-20 13:23:21,65
14066,14,2024-04-21 13:23:21,59.3686176,18.1323676,42,68,8,0,2024-04-21 13:23:21,66
14067,14,2024-04-22 13:23:21,59.2074113,17.761203,28,35,63,0,2024-04-22 13:23:21,67
14068,14,2024-04-23 13:23:21,59.3441419,18.0353285,40,18,133,0,2024-04-23 13:23:21,68
14069,14,2024-04-24 13:23:21,59.3529618,18.0658622,48,10,236,0,2024-04-24 13:23:21,69
14070,14,2024-04-25 13:23:21,59.2753526,17.9038507,66,94,150,0,2024-04-25 13:23:21,70
14071,14,2024-04-26 13:23:21,59.3345068,18.0126633,32,51,354,0,2024-04-26 13:23:21,71
14072,14,2024-04-27 13:23:21,59.2595014,18.1843998,33,25,212,0,2024-04-27 13:23:21,72
14073,14,2024-04-28 13:23:21,59.2712665,17.994918,52,15,100,0,2024-04-28 13:23:21,73
14074,14,2024-04-29 13:23:21,59.273143,17.9223183,64,60,356,0,2024-04-29 13:23:21,74
14075,14,2024-04-30 13:23:21,59.3798536,18.1839215,52,26,253,0,2024-04-30 13:23:21,75
14076,14,2024-05-01 13:23:21,59.3554683,18.295843,40,100,230,0,2024-05-01 13:23:21,76
14077,14,2024-05-02 13:23:21,59.2986176,18.0590611,35,91,311,0,2024-05-02 13:23:21,77
14078,14,2024-05-03 13:23:21,59.3491987,18.0611926,57,0,270,1,2024-05-03 13:23:21,78
14079,14,2024-05-04 13:23:21,59.2477384,18.0090762,35,94,119,0,2024-05-04 13:23:21,79
14080,14,2024-05-05 13:23:21,59.3401797,18.0318686,55,54,71,0,2024-05-05 13:23:21,80
14081,14,2024-05-06 13:23:21,59.2977415,18.1798068,37,108,358,0,2024-05-06 13:23:21,81
14082,14,2024-05-07 13:23:21,59.3751036,18.0311873,36,118,193,0,2024-05-07 13:23:21,82
14083,14,2024-05-08 13:23:21,59.2101687,17.6417572,44,119,217,0,2024-05-08 13:23:21,83
14084,14,2024-05-09 13:23:21,59.2333639,17.8673151,65,20,11,0,2024-05-09 13:23:21,84
14085,14,2024-05-10 13:23:21,59.2631487,18.0495206,43,27,159,0,2024-05-10 13:23:21,85
14086,14,2024-05-11 13:23:21,59.2945381,18.0029222,51,76,49,0,2024-05-11 13:23:21,86
14087,14,2024-05-12 13:23:21,59.287509,17.9444315,70,115,58,0,2024-05-12 13:23:21,87
